open_time_ms,ema,rsi,atr,vwap
1767443880000,63842.1056727254,40.2622552407,31.1475351696,63931.3150112121
1767443940000,63841.3184355159,53.5892931145,34.8646172409,63931.2562511721
1767444000000,63840.2120681684,48.6160929287,35.2364404002,63931.0921652985
1767444060000,63838.9538294763,46.3104592301,34.1923529530,63930.8001658891
1767444120000,63837.0513872556,38.4024281348,36.9471146196,63930.3726498611
1767444180000,63834.7265587651,34.1786928396,37.8756706892,63930.0399600737
1767444240000,63832.5942331562,37.0406956119,36.9688086518,63929.7669394424
1767444300000,63830.9609744347,44.3877443525,37.8632501169,63929.4207288344
1767444360000,63829.6057957162,47.9704692564,37.5134189009,63929.1979982890
1767444420000,63828.5122233062,51.1802208012,38.2176383692,63928.8252080298
1767444480000,63827.2474944924,48.8015412142,36.8789606422,63928.5709063846
1767444540000,63826.4100799064,54.0421538192,38.0810410756,63928.2273837863
1767444600000,63825.2553368188,49.7369891291,38.5982248205,63928.0356326911
1767444660000,63824.1061754426,49.6596960828,37.5860532806,63927.7747120965
1767444720000,63822.9696651980,49.6770393709,35.0546873644,63927.4964125221
1767444780000,63822.6352592836,59.4545231696,38.4972508716,63927.1725519011
1767444840000,63822.5940307110,62.3425755428,38.9389868910,63926.9162676413
1767444900000,63822.8421412686,65.0175254616,38.7452005953,63926.7471983532
1767444960000,63823.2659572041,66.5934487097,38.0881168702,63926.6691663518
1767445020000,63823.4780221989,63.0316280324,37.7716480418,63926.5533578450
1767445080000,63823.7260346836,63.4180346538,36.4307835376,63926.4082649990
1767445140000,63823.8171120559,60.6472340697,35.5692385971,63926.3390353240
1767445200000,63823.9048057655,60.6015017108,35.5266251696,63926.2733030862
1767445260000,63824.2188926989,63.3330359611,36.0106503778,63926.2251528572
1767445320000,63824.5611775440,63.7065197001,33.9620156256,63926.1539856129
1767445380000,63825.0744893402,65.7959212203,32.9955470139,63926.0503331083
1767445440000,63825.4594868460,63.0355359167,32.0956892695,63926.0099905612
1767445500000,63825.8968512197,63.7819243200,31.3284061454,63925.9692256902
1767445560000,63826.0289557138,57.1300363673,31.7352479640,63925.9218592205
1767445620000,63826.0180733786,54.2607796254,32.0654898701,63925.8200771714
1767445680000,63825.8548503481,51.2764490182,30.9997739661,63925.7391213476
1767445740000,63825.6580172239,50.5839828670,30.5149375778,63925.5814386253
1767445800000,63825.2331338570,46.1979862096,30.3102077162,63925.3914069203
1767445860000,63825.0637333175,51.1779532136,30.5374784457,63925.3259121717
1767445920000,63824.5968981147,45.7488996074,31.3527852178,63925.0424685169
1767445980000,63824.1673654667,46.4172239666,29.5689117859,63924.8138351792
1767446040000,63823.9552006463,50.6861742346,29.5817081724,63924.6919308886
1767446100000,63823.6739139066,49.2729866732,30.3185815774,63924.5605551452
1767446160000,63823.2422665912,46.2848767129,30.0125863103,63924.4409328537
1767446220000,63823.0150058050,50.5076284376,29.6883847152,63924.2295061533
1767446280000,63822.8230068646,51.1891698461,29.1257799549,63924.0290467842
1767446340000,63822.4991705571,48.2869267513,28.3477337391,63923.9220482299
1767446400000,63822.0904034254,46.4188878158,27.1543148823,63923.6692903852
1767446460000,63821.9561257241,52.4907749676,27.8409686062,63923.4505898027
1767446520000,63821.5823929341,47.3458720826,27.9161994272,63923.2506510439
1767446580000,63821.4613004221,52.5261733876,28.1286230657,63923.0813884335
1767446640000,63821.4472823518,54.5732202091,27.3172640731,63923.0598611780
1767446700000,63821.1994893883,49.4950646541,27.7542002181,63922.8472861817
1767446760000,63821.2243579753,54.7346714646,28.1217139122,63922.7170081937
1767446820000,63821.1142576588,51.8464750284,27.7207236417,63922.5735078376
1767446880000,63820.9695924367,51.0781693514,27.8440122722,63922.4185522472
1767446940000,63820.6743979526,47.8255932499,27.8837846171,63922.2347890306
1767447000000,63820.5311251252,51.1123146735,27.4736048177,63922.1977893282
1767447060000,63819.7663828814,39.8183305637,30.4998016420,63921.9013584083
1767447120000,63818.9582549649,39.0574382240,29.3465627677,63921.8080968977
1767447180000,63818.0994355930,38.1531518942,29.2355644240,63921.5887950426
1767447240000,63816.8150024399,32.2154146830,30.7654536036,63921.3062262272
1767447300000,63815.6889204563,35.8219232442,29.7088634794,63921.0793709363
1767447360000,63814.6889767268,38.5996158296,28.6852024794,63920.8482482938
1767447420000,63813.2253843306,32.3804906145,30.3316218358,63920.5564673851
1767447480000,63811.6913667202,31.4026973796,28.9979107297,63920.0416199432
1767447540000,63809.8940760429,28.3781783745,29.4229044415,63919.7191749837
1767447600000,63808.6412643590,40.1203330182,31.2899837866,63919.4704962946
1767447660000,63807.7692645784,46.7025540466,32.0340444069,63919.2521778338
1767447720000,63806.8784843275,46.2940454165,30.2280276765,63918.8854438259
1767447780000,63806.0419990188,47.1182842310,28.5352777385,63918.7249346975
1767447840000,63805.1269253549,45.6741523955,27.4153168141,63918.4007471309
1767447900000,63804.0437866200,42.7947291262,27.2722383764,63917.9742835218
1767447960000,63803.2739229538,48.7370279955,28.2513978365,63917.5887478877
1767448020000,63802.8800358827,54.8823992927,29.0641894964,63917.4859175260
1767448080000,63802.6405941696,57.1435825646,28.3138968375,63917.3169420523
1767448140000,63801.7591555217,46.4186038896,31.5351031395,63917.1125814351
1767448200000,63800.2987618155,39.1932677255,34.4513397057,63916.8017521604
1767448260000,63799.1651470224,44.1657779847,34.3164838656,63916.4914007150
1767448320000,63797.7287519484,40.5720198192,34.2313040764,63916.1806756635
1767448380000,63796.2479236585,39.9179391359,33.1748335004,63915.7169780231
1767448440000,63794.8592504453,41.2623544920,31.6205122847,63915.4114520698
1767448500000,63793.9516201861,48.7198528348,32.9880061613,63915.0172632809
1767448560000,63793.6100937399,55.9078525986,34.8016270245,63914.9986179218
1767448620000,63793.6347910240,59.8548137646,35.4671287696,63914.9397659482
1767448680000,63793.1880168973,53.1946429095,37.0703339419,63914.6646759976
1767448740000,63792.8755911598,54.6913670251,36.1837603062,63914.4540918392
1767448800000,63792.4871097215,53.5671740879,34.6157550091,63914.1443327824
1767448860000,63791.2672713519,43.4252335878,38.3493952776,63913.8055687065
1767448920000,63790.2278804147,45.6580317660,37.1773341024,63913.5353378131
1767448980000,63788.8506752823,41.9682758024,37.5228079737,63913.2716148481
1767449040000,63787.0742198310,38.0413867739,38.0750202935,63913.0130690015
1767449100000,63784.9719514277,35.0995085558,38.5589176732,63912.7391388933
1767449160000,63782.7339475593,33.8151347827,37.8471621704,63912.3189076712
1767449220000,63781.1053598711,42.3326344985,39.4906797415,63911.9684534921
1767449280000,63779.8853316451,47.2206617406,40.8486461243,63911.5771491519
1767449340000,63778.8974899803,49.7910908021,39.7001512295,63911.3108047378
1767449400000,63778.2153499526,53.0986007891,39.5009043992,63911.1170854431
1767449460000,63777.1928228762,49.0181737601,39.4343871580,63910.9457746471
1767449520000,63776.1116630862,48.2271593363,37.2449674031,63910.6641821594
1767449580000,63775.2323716332,50.6110850852,36.1679259377,63910.3917659369
1767449640000,63774.4450194975,51.6546451548,34.3291350120,63910.0685936003
1767449700000,63773.8678399774,54.1900017486,35.1499461589,63909.8234349237
1767449760000,63773.3899588343,55.3558025795,33.7863865117,63909.8113400335
1767449820000,63772.5766820655,50.3397428493,33.9738914936,63909.6356919180
1767449880000,63771.6911216815,49.2051260156,32.5806971614,63909.5176137835
1767449940000,63770.3988358412,43.7188754972,33.8675919872,63909.1958638764
1767450000000,63769.1283741915,43.8643074805,31.5993467157,63908.9030600158
1767450060000,63768.3670485321,51.3599638839,33.5546210278,63908.8063641788
1767450120000,63767.5513680305,50.4549665187,31.7794171205,63908.6356457662
1767450180000,63766.6494847869,49.0377563018,30.4918201541,63908.3635332584
1767450240000,63765.6608571275,47.5772263839,29.2078779693,63908.0793459537
1767450300000,63764.6288177222,46.7431660472,28.4398339625,63907.9053875391
1767450360000,63762.6945391602,35.3171399773,33.4031902728,63907.5789230832
1767450420000,63761.3270058818,44.1399938508,35.3010390761,63907.2278418025
1767450480000,63760.2041043982,47.4003308124,35.3625654269,63906.8672327451
1767450540000,63759.0287044206,46.5931765723,34.0253311555,63906.4377942022
1767450600000,63757.5912224972,43.1877460201,33.8682225197,63905.9757992781
1767450660000,63756.2937441534,45.1692595136,33.4642577513,63905.5914323446
1767450720000,63754.9576196370,44.4839458470,31.8748795968,63905.1790331335
1767450780000,63753.4971682163,42.6248647559,31.3574797082,63904.7523976555
1767450840000,63752.2439124012,46.0256580777,30.8641436825,63904.4701673762
1767450900000,63750.9514213622,45.2504816479,29.2615002122,63904.1905111142
1767450960000,63749.4597935985,42.1182774386,28.9619558574,63903.7535686309
1767451020000,63748.3755405450,49.1384319980,30.0818291005,63903.5236139194
1767451080000,63746.9327152708,43.7601480605,31.0261931198,63903.0325057151
1767451140000,63745.3117603222,41.2276761676,30.9382669193,63902.5003187087
1767451200000,63743.7057664010,41.2120923789,29.8682929119,63902.1341856456
1767451260000,63742.0758826798,40.6472244344,28.4252317441,63901.8365771198
1767451320000,63740.1602469572,36.5599694697,29.0431865944,63901.2417281822
1767451380000,63738.1666833155,35.3311113870,27.8479945613,63900.9607870035
1767451440000,63736.4630471458,41.2529236683,28.0981145226,63900.5938524657
1767451500000,63735.0050392131,45.7799737015,27.8672989634,63900.2596892816
1767451560000,63733.2472188867,41.0926203618,28.5043283380,63899.7336296844
1767451620000,63731.2645075125,37.8723853242,28.6204806554,63899.3294500240
1767451680000,63729.1259477584,35.6905171162,28.4962739939,63898.8412447873
1767451740000,63726.7762316577,32.9815894324,28.8349773544,63898.3019386346
1767451800000,63723.9715371172,28.2323186730,30.7414862323,63897.8905479170
1767451860000,63721.4992847720,34.6808902060,31.4349309138,63897.6020292640
1767451920000,63719.1974906621,37.5740976679,31.1911122753,63897.1016162050
1767451980000,63717.2717960299,44.0380789810,32.2587559819,63896.7843353744
1767452040000,63715.0265228819,39.7833535726,32.7907851825,63896.3787139798
1767452100000,63713.1302261997,45.2739464897,32.9302143472,63895.9210533757
1767452160000,63711.7482033606,52.3678435497,34.2738003528,63895.4927343044
1767452220000,63710.1240946371,48.8464707539,34.6060822985,63895.0661950803
1767452280000,63708.2710229672,45.6772501850,34.0655042043,63894.5749829853
1767452340000,63706.0815676915,41.4817192247,34.6350470529,63893.9424280057
1767452400000,63703.8554348009,40.8164776794,33.2585638469,63893.4082056919
1767452460000,63701.7523112188,42.5288102476,32.1407093726,63892.8231224065
1767452520000,63699.5656198471,41.1988562172,31.2154439831,63892.3276680663
1767452580000,63698.2973099498,54.3813498663,36.0781359830,63891.9575526239
1767452640000,63697.1289472594,55.4294057360,35.1243283748,63891.5563895109
1767452700000,63696.2141247938,58.2882951597,35.0049625789,63891.3073979134
1767452760000,63695.1165826710,55.2614326088,34.3350515976,63891.0594246978
1767452820000,63693.9133781782,53.4449170860,33.4541470206,63890.5995991198
1767452880000,63692.8392729840,55.0437861758,32.1665880928,63890.3212500646
1767452940000,63691.6860526921,53.5259432844,31.3746797493,63889.7289730041
1767453000000,63690.4632114571,52.1280204502,30.9615015148,63889.5590800719
1767453060000,63689.6970377052,58.5223008188,32.6487863057,63889.2570111535
1767453120000,63689.2236129778,62.0261384575,32.8097802109,63889.1759581054
1767453180000,63688.8848951661,63.5384589428,31.5495363082,63889.0647494392
1767453240000,63688.3593952789,59.7876387709,31.5342747451,63888.9008813521
1767453300000,63687.7636477296,58.3160965461,30.8598832918,63888.6318893075
1767453360000,63687.5728550672,63.4393972438,31.8774372479,63888.2672629777
1767453420000,63687.3188598827,62.0983887980,30.2307012555,63888.0772146217
1767453480000,63687.3407859428,65.4056174959,30.2295266306,63887.7657874082
1767453540000,63686.9488883959,57.2646631106,31.6607868980,63887.6113006468
1767453600000,63686.3287173615,53.2573788391,31.4287351079,63887.2001549362
1767453660000,63685.3743576908,47.9589840144,32.3007816225,63886.6412937275
1767453720000,63684.2251083027,45.0599529418,31.6690497649,63886.1968950827
1767453780000,63683.2115725927,47.1518582701,30.6506514052,63885.9169968731
1767453840000,63682.2226164220,47.4033978308,29.3806292813,63885.4867989573
1767453900000,63681.2537593116,47.5935197354,28.0821279200,63885.1235964633
1767453960000,63680.0758235653,43.9461936594,28.5900587144,63884.8778787777
1767454020000,63678.7148199083,40.9372937687,28.4224379299,63884.4837069813
1767454080000,63677.3853393750,41.3365795453,27.3110859015,63883.9220492158
1767454140000,63675.9919694785,40.0849286495,26.8146295541,63883.3783822530
1767454200000,63674.6091755349,40.0292686805,25.0533264485,63882.8309428571
1767454260000,63673.0449385742,36.7657456381,24.8104094640,63882.4571830237
1767454320000,63671.4106441780,35.4023362154,24.0685349303,63881.8232523157
1767454380000,63669.5528359844,31.8412896589,24.2445093256,63881.3472567562
1767454440000,63667.8847266301,36.7348764648,24.9542988102,63880.8876956223
1767454500000,63666.4110995280,41.4392047897,24.7527932951,63880.6708129850
1767454560000,63664.8882153465,40.2801374999,23.7608739646,63880.5213423747
1767454620000,63663.4407054724,41.9281488942,24.3867812706,63880.1785966263
1767454680000,63661.8432681590,38.7830342184,24.4985460981,63879.7892794631
1767454740000,63660.3825139516,42.2142089991,24.4708145679,63879.4098023849
1767454800000,63658.3907080488,33.1704952010,27.1675107793,63878.6959409209
1767454860000,63656.2964590984,31.5398469430,26.2783562119,63878.3530309656
1767454920000,63653.8490675714,27.1441554183,28.3159547420,63877.5303220519
1767454980000,63651.7378850660,35.2483368619,29.0101582094,63876.9326376587
1767455040000,63649.4888010857,33.2205274133,29.1723428761,63876.2604031474
1767455100000,63647.5661002613,40.2967906902,30.2893162170,63876.0470249163
1767455160000,63645.6986633295,41.0957256013,31.4971365537,63875.7792897290
1767455220000,63644.3945657986,51.6095979046,34.6531469989,63875.4380206068
1767455280000,63643.3130227899,54.9417005916,33.8230210782,63875.0927066763
1767455340000,63642.1256652750,52.7652208003,33.0709653033,63874.6949862365
1767455400000,63640.3501872003,43.2661684976,35.6411973720,63874.4039164606
1767455460000,63638.5278684915,42.3826643083,34.0333248216,63873.7885532253
1767455520000,63636.5625260400,40.1754456402,32.9135701434,63873.4187347261
1767455580000,63634.2504684063,35.6333750445,33.4767861723,63872.8152521598
1767455640000,63631.8637188755,34.5125550973,35.0469675437,63872.5103454218
1767455700000,63629.8450585979,41.4972114322,36.0513271458,63872.0618185736
1767455760000,63627.5747715792,38.0486854139,35.9893010504,63871.3403147951
1767455820000,63625.5483367708,42.2568875274,35.7133946760,63870.8903081776
1767455880000,63623.7791909588,46.4546987861,35.0745915540,63870.4635804248
1767455940000,63621.7450902783,42.4907195279,35.2769637544,63870.2566615541
1767456000000,63619.2595260899,36.8392878683,36.2280134116,63869.8458838994
1767456060000,63616.7004092565,35.7716959588,36.2717110910,63869.0744382956
1767456120000,63613.9202755245,33.1751886977,37.0588419412,63868.8258217277
1767456180000,63610.8508240068,30.1448080613,37.4413601383,63868.4398490604
1767456240000,63607.9181230750,32.3738119327,35.9929093395,63867.6853332624
1767456300000,63604.9682241111,31.8951990692,35.3017056700,63867.0439487055
1767456360000,63602.1381122624,33.9458359195,34.5148808074,63866.8344169786
1767456420000,63599.2357115832,32.7657173353,32.9413280078,63865.9671740223
1767456480000,63596.2787259295,31.7771754160,32.2587858200,63865.3455139738
1767456540000,63593.3725722086,32.3410510719,31.3055201796,63864.6511649368
1767456600000,63590.2982626152,29.8918854743,30.9565744220,63864.0632668287
1767456660000,63587.6339712397,39.4062398804,32.2121577787,63863.6303573272
1767456720000,63584.8437395572,37.2205982967,31.1178168030,63862.9343101717
1767456780000,63581.7310968510,32.7300396337,31.8864561511,63862.5814886404
1767456840000,63578.6812015005,33.5139100289,31.0965594454,63861.8622636071
1767456900000,63575.8389317570,37.8641153048,30.4206217366,63861.5039404777
1767456960000,63573.4965650375,47.6731495043,32.1098459634,63861.0644784470
1767457020000,63571.1746045572,47.6233498668,30.1536490592,63860.4845724091
1767457080000,63569.2440296957,54.1688932374,30.8355225450,63859.7614988149
1767457140000,63567.3229433360,53.9771401352,31.4464076541,63859.0581277910
1767457200000,63565.7565680496,59.3295873724,31.6836804008,63858.5768683943
1767457260000,63564.2383937181,59.8186790996,29.9227901649,63858.0370953295
1767457320000,63562.9229976087,62.6053535015,30.0456949797,63857.5826112992
1767457380000,63561.7184325719,64.0054799757,28.7711616481,63857.1209711599
1767457440000,63560.4827286454,62.8867046780,28.2794861346,63856.7692513480
1767457500000,63559.3257578808,63.9326602716,27.1820292910,63856.3922284938
1767457560000,63558.1157274306,62.1007900172,26.6776430317,63856.1557401225
1767457620000,63557.1400159382,65.7399386350,26.4947976217,63855.6927851468
1767457680000,63555.8107898385,56.2371133338,28.1058665011,63855.2118430395
1767457740000,63555.0500904568,64.6501109654,30.8334564029,63854.6106056272
1767457800000,63553.8289591240,55.0456831858,32.2157189168,63854.2503880107
1767457860000,63552.5943790949,54.5681466612,30.7640743685,63853.7969634452
1767457920000,63551.6169661097,58.2953507113,30.7827701726,63853.4536017983
1767457980000,63550.4025898747,53.5309966104,30.5907711372,63852.9934656718
1767458040000,63549.7115758684,60.6999590697,32.2551763624,63852.5849683651
1767458100000,63549.0951950709,61.5466234610,31.0400482050,63852.2488568479
1767458160000,63548.8745629654,66.0727884865,32.7322474007,63851.8151133614
1767458220000,63548.6384390258,65.6947521546,31.4795922772,63851.6394842663
1767458280000,63548.1720613344,60.7704441506,31.5021341253,63851.3549306705
1767458340000,63547.8781912381,62.9300327829,31.8058808217,63851.0381205980
1767458400000,63547.5361592350,61.8147856893,30.2326644432,63850.7838240256
1767458460000,63547.3748450162,64.1871384264,30.2961644566,63850.3331630859
1767458520000,63547.6542100765,69.2772014991,31.9118697870,63849.8778289734
1767458580000,63547.8769421207,68.0005989344,31.3490133468,63849.6403150093
1767458640000,63548.1882660874,69.0367185418,29.9267488938,63849.3143613865
1767458700000,63548.3980893862,66.5230502420,28.7527989698,63849.0101933631
1767458760000,63548.1711571754,56.7019543460,29.8948431572,63848.8829090520
1767458820000,63547.8240183900,54.2709104821,29.4293032226,63848.5031363072
1767458880000,63547.4470754520,53.5988261216,28.6866371122,63848.2805672200
1767458940000,63547.1767966749,55.4378205798,27.5292077481,63848.1772624328
1767459000000,63547.2065054979,60.3291581277,28.4328295544,63847.9327446107
1767459060000,63547.6162723702,65.5405055758,29.2880148218,63847.7279449591
1767459120000,63547.7342999014,59.2058513879,29.4302236981,63847.5213033613
1767459180000,63547.9000019226,59.9143818658,28.0491216288,63846.9499692862
1767459240000,63547.8646229618,55.6637056466,28.1795630968,63846.7535811429
1767459300000,63547.8237379318,55.5390615978,26.8761201569,63846.3716359874
1767459360000,63547.7906208722,55.6733807538,26.6111244519,63846.1475686286
1767459420000,63547.7250453562,54.8781156070,25.1835179965,63845.9159142526
1767459480000,63547.3866135198,48.6368692847,26.2174363585,63845.6259144991
1767459540000,63547.3056855803,53.8848910900,26.5037453992,63845.4704393125
1767459600000,63546.8849898470,46.9601758981,27.9799377867,63845.1690577655
1767459660000,63546.6759806092,51.0846936242,28.2252889532,63844.8208347765
1767459720000,63546.4064979160,49.8267859822,27.4357404497,63844.5423754538
1767459780000,63545.7734056453,43.1295628690,28.7421084928,63844.1917024925
1767459840000,63545.0134669201,40.9736900280,28.2205353616,63843.9713615755
1767459900000,63544.5169384624,46.5070021413,29.1100432685,63843.6301706039
1767459960000,63544.0139441170,46.2986200895,30.5535807494,63843.3610241950
1767460020000,63543.7406481774,50.9600181606,30.3071966130,63842.9394082150
1767460080000,63543.4894605963,51.3524293888,28.5133356876,63842.7447204212
1767460140000,63543.3412328613,53.4316773027,27.5353497623,63842.3925520236
1767460200000,63543.1684032743,52.8008233273,26.2285666482,63842.1417476600
1767460260000,63543.3900914721,60.3876644852,27.7777628279,63841.9607781724
1767460320000,63543.3727075089,54.6798185362,27.9998188426,63841.7927284455
1767460380000,63543.6204855129,59.3130918934,28.3918749097,63841.5866529069
1767460440000,63544.2654241203,65.1066983963,30.1841688656,63841.3876104967
1767460500000,63544.6488967227,59.3027547816,30.2231595199,63841.1919889691
1767460560000,63545.0724860667,59.9647973668,28.9469183452,63840.9056588748
1767460620000,63546.0709758877,67.4757229834,32.0448640223,63840.7271161239
1767460680000,63546.8247088314,62.3664376140,31.7198888329,63840.4861178475
1767460740000,63547.8767384545,65.9791759282,32.7610312659,63840.3478118912
1767460800000,63549.0758925076,67.7000549836,33.0164640250,63840.1601449501
1767460860000,63549.9176000899,60.4771384650,33.4623786244,63839.9272487440
1767460920000,63550.7350815488,60.1600324346,31.6716614139,63839.7605031511
1767460980000,63550.8819328774,48.6728524013,34.4307076403,63839.4805956758
1767461040000,63550.7084351044,44.2891397797,34.4765888119,63839.3001818017
1767461100000,63550.7113824659,47.1003562276,33.6007724714,63838.8244122965
1767461160000,63550.7012697978,46.9102331143,32.8552562035,63838.5623767666
1767461220000,63550.9376312248,50.9423083702,32.7082452186,63838.1765358357
1767461280000,63551.6899222439,58.1439634258,34.8996678149,63837.9483129858
1767461340000,63552.4283197304,58.0305337542,33.6643093447,63837.8095788368
1767461400000,63553.0037439571,55.2133994955,32.9794172816,63837.5877984237
1767461460000,63553.8604401302,59.1516734558,33.0331416129,63837.4107654245
1767461520000,63554.4765910092,54.9451719547,32.6358487253,63837.2263528578
1767461580000,63555.6688407463,62.2079995285,34.8689853084,63837.1222950754
1767461640000,63556.8421151523,62.0763613518,33.4612710932,63836.9654427632
1767461700000,63558.5126018050,67.3931489085,34.8047628854,63836.8812180790
1767461760000,63560.1421181115,66.9097936589,33.5526805317,63836.8116132572
1767461820000,63561.6732376714,65.2097720995,32.1308275688,63836.6736828250
1767461880000,63563.4360825650,67.8530131570,31.7535976687,63836.5796646274
1767461940000,63564.5455453256,56.0462175829,35.1652373090,63836.4189692837
1767462000000,63565.3139458383,51.0782497980,35.9066910945,63836.2345182802
1767462060000,63566.2231140471,53.0919458644,34.8348249154,63836.1352111959
1767462120000,63567.2840139967,55.2412996106,33.6669133980,63836.0013944659
1767462180000,63568.1422857175,52.1661189381,32.8466317923,63835.8584953261
1767462240000,63568.6506643107,47.1432616233,33.8630045199,63835.7517133276
1767462300000,63569.4761134548,51.8544371505,34.7490201641,63835.4969018439
1767462360000,63570.0333074449,48.1253648397,34.4377838785,63835.3598820170
1767462420000,63570.5262023361,47.2977262644,32.8667215737,63835.1682029412
1767462480000,63571.2759849650,51.3152377457,32.4702717682,63834.9727538544
1767462540000,63571.7318075071,47.0850216585,32.5064455164,63834.7649697894
1767462600000,63571.8533994316,42.7205998145,32.9573009045,63834.4358325579
1767462660000,63572.2137538028,46.6004496806,32.5427783408,63834.2072832936
1767462720000,63572.5248634482,45.9625222234,30.7103226764,63833.9032437803
1767462780000,63573.2455225068,52.3156929159,32.1344096849,63833.6824730413
1767462840000,63573.9499651436,52.1708913604,30.0966654073,63833.5281422617
1767462900000,63574.2598075956,46.2622854430,31.0264370085,63833.2874331947
1767462960000,63574.9866980445,52.5371777785,32.1559298723,63833.1731279495
1767463020000,63575.6896841412,52.2763165140,30.4791568041,63833.0216936317
1767463080000,63576.5140300576,54.1633292084,29.6831601807,63832.8488129684
1767463140000,63577.2309316220,52.4369112480,29.0890715248,63832.7923798806
1767463200000,63577.7793035154,49.6644260214,28.2612908369,63832.6611705313
1767463260000,63578.1218575612,46.3855853750,28.4096965642,63832.4416463092
1767463320000,63578.4763348539,46.6756950922,27.8261288084,63832.1572290617
1767463380000,63578.5933410394,42.8643207068,28.0561546815,63831.9720547813
1767463440000,63578.8600557280,45.9306953680,27.8933032710,63831.7065895962
1767463500000,63579.3002314289,49.3480051273,27.7593051398,63831.4226821018
1767463560000,63579.9740292659,53.6146239744,28.0879746356,63831.0787688409
1767463620000,63579.8282789832,40.9330644354,32.6422037986,63830.9181130366
1767463680000,63579.8413549232,43.7092136049,32.1546803361,63830.6987171853
1767463740000,63579.7472181045,42.2539844190,31.6012467028,63830.4929377778
1767463800000,63579.8084033987,45.0923177375,31.2053824861,63830.4555718343
1767463860000,63579.6947468775,42.5504423359,30.5376515825,63830.0599248166
1767463920000,63579.5421115136,41.9639900033,28.8627242303,63829.9550373036
1767463980000,63579.0344669531,37.0728221265,29.5313913726,63829.7783561026
1767464040000,63578.6158682373,38.8802464920,28.2933563159,63829.5865077725
1767464100000,63577.9401356283,35.4673616708,29.4825747693,63829.3203268297
1767464160000,63577.5622450536,41.6163062877,30.3545739597,63829.0156150334
1767464220000,63576.8156837239,36.7870827700,31.6493303407,63828.6692123505
1767464280000,63576.2532284302,40.3248382235,31.2898497188,63828.3725743532
1767464340000,63576.0706417629,47.0813344928,32.4662592485,63828.2018227054
1767464400000,63575.5790010415,42.7516334384,32.4760040363,63827.8232275257
1767464460000,63574.6695852150,37.6781956385,34.3196795299,63827.5571755692
1767464520000,63573.4748648081,34.5987957221,34.5167819405,63827.3407192307
1767464580000,63572.3359441130,35.4464028908,33.6454958367,63826.8697217676
1767464640000,63571.2915414358,37.1092232122,32.0829853996,63826.5724842933
1767464700000,63570.2409956633,36.9057232950,30.7870852128,63826.3983759108
1767464760000,63569.7025399314,46.4923143981,32.3951479138,63825.9848570215
1767464820000,63569.2861533811,48.4546457658,31.1437379410,63825.7133776775
1767464880000,63569.0956063364,52.0517949027,31.3445604109,63825.4975767132
1767464940000,63568.7267968145,49.0558063961,30.6527310788,63825.2284570780
1767465000000,63569.0357321948,58.6465898735,34.0542433026,63824.9472462749
1767465060000,63569.1557067458,55.5413114593,34.0555011278,63824.7232548922
1767465120000,63569.0498937059,51.9613988013,33.3234392507,63824.3715550278
1767465180000,63568.9924032507,52.6530987935,33.4828943818,63824.0606512964
1767465240000,63568.8764719984,51.6531620602,31.6709110029,63823.7653744568
1767465300000,63568.7229731783,50.9691838742,30.1755197183,63823.4394882369
1767465360000,63568.6009892606,51.5047613367,29.5044039937,63823.1868507886
1767465420000,63568.5322273083,52.4743700746,28.8427387103,63822.9789151530
1767465480000,63568.8932219014,59.6433302443,30.0911529651,63822.6683928523
1767465540000,63569.2712252089,59.9556544399,28.4988784873,63822.4637823143
1767465600000,63569.0679326319,48.6001026206,31.5437137442,63822.3141482820
1767465660000,63569.1146217790,52.7388483946,31.6171886955,63821.8642969406
1767465720000,63569.1265774482,52.1142963725,30.6001956920,63821.7225626921
1767465780000,63568.6472332827,44.0603024234,32.2902575691,63821.5657177118
1767465840000,63568.4520546058,48.8981715735,32.0857398918,63821.2160360136
1767465900000,63567.9833996990,44.7863250390,32.0642901879,63821.0684122547
1767465960000,63567.5357310844,45.0810790433,31.1209818356,63820.7941744314
1767466020000,63567.1363185925,45.9154524135,29.4915949615,63820.5047982469
1767466080000,63567.1903872247,53.6910432940,30.9855863853,63820.2187243687
1767466140000,63567.4220559471,56.3681690421,30.2849472832,63819.9857598014
1767466200000,63567.4161828856,52.0860564077,30.5072945778,63819.6720230280
1767466260000,63567.5477654829,54.2711600329,30.6187540407,63819.4371609518
1767466320000,63567.8712604279,57.2254813209,30.1474004887,63819.2425338482
1767466380000,63568.1060532505,55.5166436759,30.5684050145,63819.2012360007
1767466440000,63568.9167105824,63.4638780709,33.2855815461,63819.0495904640
1767466500000,63570.3153007588,69.5105881175,35.7782661028,63818.9115235058
1767466560000,63571.3977468719,63.7489844103,36.2762095341,63818.9108501623
1767466620000,63572.5365009582,64.4532342180,34.9447235564,63818.8390697619
1767466680000,63574.0095482644,67.9122364929,35.6144074642,63818.7798511462
1767466740000,63575.7102648479,70.1084789051,35.3548150725,63818.7091994773
1767466800000,63577.7617707884,73.1154866064,35.6891062923,63818.6585901883
1767466860000,63579.5341193723,67.9365799101,35.0993232264,63818.5949876504
1767466920000,63581.4914690961,69.7440489832,34.5778834867,63818.5809172645
1767466980000,63583.0203061011,62.1303747365,35.5666819311,63818.5222806993
1767467040000,63584.4552445364,60.7563324258,33.7879547143,63818.4238794403
1767467100000,63585.9780681885,61.9334503035,32.3815889224,63818.3592680920
